effect,group,term,estimate,std.error,statistic,p.value,Repeat
fixed,NA,categorythe Others,-0.014588762960151037,0.0803576933157266,-0.18154780654083194,0.855937612343587,541
ran_pars,participant_name,sd__(Intercept),0.7106002284685247,NA,NA,NA,541
fixed,NA,(Intercept),-0.1608600698375494,0.13952590410334026,-1.1529046944458998,0.248949505023581,542
fixed,NA,categorythe Others,-0.06899418725926115,0.08018280004909896,-0.8604611864017395,0.38953487014560184,542
ran_pars,participant_name,sd__(Intercept),0.7315174621022195,NA,NA,NA,542
fixed,NA,(Intercept),-0.3612500716938535,0.1368647400587212,-2.6394677806633084,0.00830363158215544,543
fixed,NA,categorythe Others,0.11199871422166828,0.08102703683397415,1.3822388007493802,0.1668983900703841,543
ran_pars,participant_name,sd__(Intercept),0.7074569185780228,NA,NA,NA,543
fixed,NA,(Intercept),-0.2987386957081244,0.1400286297084169,-2.133411548268316,0.03289098054925174,544
fixed,NA,categorythe Others,0.07467186989538882,0.08085619332894921,0.9235145363769408,0.3557391285893761,544
ran_pars,participant_name,sd__(Intercept),0.7324654226167098,NA,NA,NA,544
fixed,NA,(Intercept),-0.2801906836958219,0.13526454780499353,-2.0714273491659,0.03831887727058814,545
fixed,NA,categorythe Others,0.06268421571978136,0.0803604027694833,0.7800385956201997,0.4353681577431179,545
ran_pars,participant_name,sd__(Intercept),0.6980070896817019,NA,NA,NA,545
fixed,NA,(Intercept),-0.3546483852530987,0.14322595871504443,-2.476146003383998,0.013280925482113388,546
fixed,NA,categorythe Others,0.09104362494948601,0.08148109476843947,1.1173588819372422,0.26384090857757264,546
ran_pars,participant_name,sd__(Intercept),0.7542328458497906,NA,NA,NA,546
fixed,NA,(Intercept),-0.22164217919463408,0.1411386693662235,-1.5703859203853048,0.11632535600364806,547
fixed,NA,categorythe Others,0.01647096909161587,0.08045159276950907,0.2047314232647277,0.8377819681715903,547
ran_pars,participant_name,sd__(Intercept),0.7425618723669644,NA,NA,NA,547
fixed,NA,(Intercept),-0.13256935278362836,0.14037263844841966,-0.9444102087768433,0.34496006665795576,548
fixed,NA,categorythe Others,-0.12665584866075236,0.08052119700984411,-1.5729503952265893,0.11573030468748527,548
ran_pars,participant_name,sd__(Intercept),0.7365967863539279,NA,NA,NA,548
fixed,NA,(Intercept),-0.28424299347275095,0.13515694653923976,-2.1030587087895434,0.03546063781701653,549
fixed,NA,categorythe Others,0.04767403356387988,0.08035040361790667,0.5933266221111474,0.5529625855693117,549
ran_pars,participant_name,sd__(Intercept),0.697216096331744,NA,NA,NA,549
fixed,NA,(Intercept),-0.16092298611778222,0.13565699587290606,-1.186249076815377,0.23552395033657142,550
fixed,NA,categorythe Others,-0.07234641177262169,0.08007798175918096,-0.9034494899008509,0.3662873841433495,550
ran_pars,participant_name,sd__(Intercept),0.7023771601454901,NA,NA,NA,550
fixed,NA,(Intercept),-0.2784242522348005,0.14051325245354387,-1.9814803755030324,0.04753742800120349,551
fixed,NA,categorythe Others,0.04775248171408067,0.08075489727976397,0.5913261402419834,0.5543019180676915,551
ran_pars,participant_name,sd__(Intercept),0.7366285111677102,NA,NA,NA,551
fixed,NA,(Intercept),-0.2718732941698734,0.13266042727484562,-2.049392571355185,0.040423743068207965,552
fixed,NA,categorythe Others,0.04165227831086192,0.08016096289415144,0.5196080087743168,0.6033368149484074,552
ran_pars,participant_name,sd__(Intercept),0.6786475952892731,NA,NA,NA,552
fixed,NA,(Intercept),-0.09049633904757345,0.13493172175678494,-0.6706824597606005,0.5024228391297886,553
fixed,NA,categorythe Others,-0.15094549899246829,0.07977337274160674,-1.892178979086099,0.05846713814797629,553
ran_pars,participant_name,sd__(Intercept),0.6981132616031409,NA,NA,NA,553
fixed,NA,(Intercept),-0.1968264552012226,0.14436096252379316,-1.363432688174147,0.17274618495350408,554
fixed,NA,categorythe Others,-0.04023826302152421,0.0807357163974925,-0.4983948222298048,0.6182057855250359,554
ran_pars,participant_name,sd__(Intercept),0.7658683384680457,NA,NA,NA,554
fixed,NA,(Intercept),-0.16844130890726083,0.14279149680283307,-1.1796312293010354,0.2381469166064106,555
fixed,NA,categorythe Others,-0.07233506893632119,0.0806787085980488,-0.8965818887446916,0.36994206591227324,555
ran_pars,participant_name,sd__(Intercept),0.7543769101228017,NA,NA,NA,555
fixed,NA,(Intercept),-0.19436871658987054,0.13956210950468223,-1.3927040604337495,0.16370930024907557,556
fixed,NA,categorythe Others,-0.035692733960923664,0.08045414074941878,-0.44364073282556954,0.6573023513375398,556
ran_pars,participant_name,sd__(Intercept),0.7306827868911717,NA,NA,NA,556
fixed,NA,(Intercept),-0.1707569555823218,0.13804481097725996,-1.2369675786687158,0.21609911933311668,557
fixed,NA,categorythe Others,-0.05068610386798769,0.08019713665454102,-0.6320188722737606,0.5273745453838384,557
ran_pars,participant_name,sd__(Intercept),0.7201356178638292,NA,NA,NA,557
fixed,NA,(Intercept),-0.22378339919282747,0.14190847256098452,-1.5769558727133617,0.11480567897081217,558
fixed,NA,categorythe Others,-0.005157251132040628,0.08065215706176773,-0.06394436701911059,0.9490145247697279,558
ran_pars,participant_name,sd__(Intercept),0.7476473229362206,NA,NA,NA,558
fixed,NA,(Intercept),-0.23719461626267324,0.1394312002075891,-1.7011588217668012,0.08891316789118257,559
fixed,NA,categorythe Others,-0.0013092973269375504,0.08035389502123205,-0.0162941364148134,0.9869997353848358,559
ran_pars,participant_name,sd__(Intercept),0.7299714965956465,NA,NA,NA,559
fixed,NA,(Intercept),-0.2996408767228981,0.13886240713264317,-2.157825742115195,0.030941382671189538,560
fixed,NA,categorythe Others,0.06980431745627844,0.08081599756415922,0.8637438076645816,0.3877286425967425,560
ran_pars,participant_name,sd__(Intercept),0.7237335271941969,NA,NA,NA,560
fixed,NA,(Intercept),-0.2876827148348001,0.13573531588361018,-2.1194389460255225,0.034053388366738796,561
fixed,NA,categorythe Others,0.06477070137337637,0.0804405805228752,0.8051993279058606,0.4207046642586929,561
ran_pars,participant_name,sd__(Intercept),0.7013056379326819,NA,NA,NA,561
fixed,NA,(Intercept),-0.18520887979238465,0.14057683806123256,-1.3174921441305376,0.18767371261721694,562
fixed,NA,categorythe Others,-0.057250561355664954,0.08041870663814343,-0.711906019743302,0.47652297424451795,562
ran_pars,participant_name,sd__(Intercept),0.738536326297075,NA,NA,NA,562
fixed,NA,(Intercept),-0.13242091063305728,0.1376651693618822,-0.9619056966033342,0.3360969767824215,563
fixed,NA,categorythe Others,-0.09184085531470536,0.08011117066681428,-1.1464175913328658,0.2516224073860651,563
ran_pars,participant_name,sd__(Intercept),0.7176518001146035,NA,NA,NA,563
fixed,NA,(Intercept),-0.2433570758202723,0.13837950177709715,-1.7586208412014224,0.07864193066203536,564
fixed,NA,categorythe Others,0.01837626837933906,0.08040860563030582,0.22853609057502533,0.8192295021515221,564
ran_pars,participant_name,sd__(Intercept),0.7217669857559541,NA,NA,NA,564
fixed,NA,(Intercept),-0.18571229154342303,0.14461188225933963,-1.2842118409770507,0.19906784319340667,565
fixed,NA,categorythe Others,-0.02057515883658871,0.08065713469397198,-0.2550940957009526,0.7986504242994142,565
ran_pars,participant_name,sd__(Intercept),0.7680399442215957,NA,NA,NA,565
fixed,NA,(Intercept),-0.25772440346653025,0.14104403315337083,-1.827262009632705,0.06766038435408646,566
fixed,NA,categorythe Others,0.02266143318031362,0.08071533796164311,0.2807574588993557,0.7788964345656342,566
ran_pars,participant_name,sd__(Intercept),0.7408400075251808,NA,NA,NA,566
fixed,NA,(Intercept),-0.21659832212663838,0.13604493005957938,-1.5921087396037583,0.11136027371472569,567
fixed,NA,categorythe Others,-0.011972820140191028,0.08021906797277435,-0.14925154882445776,0.8813551453903755,567
ran_pars,participant_name,sd__(Intercept),0.7047195506021549,NA,NA,NA,567
fixed,NA,(Intercept),-0.1629356627627736,0.13966848852858316,-1.1665885732659649,0.24337656011458103,568
fixed,NA,categorythe Others,-0.05592265281158361,0.08046542529225105,-0.6949898370445704,0.48706167060105615,568
ran_pars,participant_name,sd__(Intercept),0.7315389727101003,NA,NA,NA,568
fixed,NA,(Intercept),-0.2579442286554945,0.13414600662492357,-1.9228617768452445,0.054497411208381384,569
fixed,NA,categorythe Others,0.05899945630313627,0.08020945441680513,0.7355673558948304,0.4619940349771379,569
ran_pars,participant_name,sd__(Intercept),0.6900254810375971,NA,NA,NA,569
fixed,NA,(Intercept),-0.24984182421762452,0.13670592911154872,-1.8275858687428228,0.06761172820929622,570
fixed,NA,categorythe Others,0.014155256597450726,0.0803512761697506,0.17616716587731904,0.8601626151665943,570
ran_pars,participant_name,sd__(Intercept),0.7091610061236704,NA,NA,NA,570
fixed,NA,(Intercept),-0.34836007731421464,0.13888538159591665,-2.5082558964179476,0.012132876593703407,571
fixed,NA,categorythe Others,0.14505042395041756,0.08101643735347468,1.7903826518261057,0.07339241727043369,571
ran_pars,participant_name,sd__(Intercept),0.7229904678031729,NA,NA,NA,571
fixed,NA,(Intercept),-0.21361591089851373,0.14177511544077437,-1.5067235899218885,0.13188152229543557,572
fixed,NA,categorythe Others,-0.04888797295689563,0.08040590576059531,-0.6080147035773367,0.5431777219869152,572
ran_pars,participant_name,sd__(Intercept),0.7475632830780992,NA,NA,NA,572
fixed,NA,(Intercept),-0.26706574326211185,0.13688101169213213,-1.951079554137038,0.05104758298535322,573
fixed,NA,categorythe Others,0.044232621709370396,0.08030162444033818,0.5508309703278041,0.5817495515308826,573
ran_pars,participant_name,sd__(Intercept),0.7106276551070754,NA,NA,NA,573
fixed,NA,(Intercept),-0.34680479735832404,0.14410811345886146,-2.406559832297898,0.016103565918878706,574
fixed,NA,categorythe Others,0.1140626810450289,0.08125499243250849,1.403762127475071,0.1603896951445649,574
ran_pars,participant_name,sd__(Intercept),0.7617342665080364,NA,NA,NA,574
fixed,NA,(Intercept),-0.1400011712483294,0.1337900246421827,-1.0464245867564357,0.2953650460576049,575
fixed,NA,categorythe Others,-0.1192946364708655,0.07992202290699599,-1.4926378503918352,0.13553200989125086,575
ran_pars,participant_name,sd__(Intercept),0.6886556002734936,NA,NA,NA,575
fixed,NA,(Intercept),-0.21754047747675814,0.14135597925419624,-1.5389549039560724,0.12381530595219667,576
fixed,NA,categorythe Others,-0.04911989496156115,0.08069197947744969,-0.6087333001328623,0.5427012307882666,576
ran_pars,participant_name,sd__(Intercept),0.743345585205889,NA,NA,NA,576
fixed,NA,(Intercept),-0.3021273605760567,0.13889851240907244,-2.175166280300081,0.029617658045727316,577
fixed,NA,categorythe Others,0.09502432247142241,0.08078953944896063,1.1761958679248903,0.23951661531942847,577
ran_pars,participant_name,sd__(Intercept),0.7241020610045261,NA,NA,NA,577
fixed,NA,(Intercept),-0.2147637603566385,0.13862860111517958,-1.5492023913463717,0.1213330748057956,578
fixed,NA,categorythe Others,0.019730686692713335,0.08023126222903514,0.24592267583162786,0.8057420900006436,578
ran_pars,participant_name,sd__(Intercept),0.7243700626512326,NA,NA,NA,578
fixed,NA,(Intercept),-0.21619034949428462,0.1368686915941219,-1.5795456723980938,0.11421094920732588,579
fixed,NA,categorythe Others,0.023921177898402562,0.08034216506482329,0.297741265487456,0.7659006456697448,579
ran_pars,participant_name,sd__(Intercept),0.7105586517650799,NA,NA,NA,579
fixed,NA,(Intercept),-0.12241666186995045,0.13457982804272026,-0.9096211791197356,0.36302232529019474,580
fixed,NA,categorythe Others,-0.09040037769483894,0.08005810373528784,-1.129184598148213,0.2588199695597556,580
ran_pars,participant_name,sd__(Intercept),0.694242719416754,NA,NA,NA,580
fixed,NA,(Intercept),-0.3002628362910129,0.1363039812711943,-2.2028911664260296,0.02760242038528993,581
fixed,NA,categorythe Others,0.09621639679195283,0.08068386859891907,1.192510949992324,0.2330609597762985,581
ran_pars,participant_name,sd__(Intercept),0.704664189879199,NA,NA,NA,581
fixed,NA,(Intercept),-0.24985580296561022,0.13948222254866463,-1.7913093037963086,0.07324367395181033,582
fixed,NA,categorythe Others,-0.0037004937186673253,0.08073401097722355,-0.04583562334975898,0.9634412653100013,582
ran_pars,participant_name,sd__(Intercept),0.7287716429862012,NA,NA,NA,582
fixed,NA,(Intercept),-0.23573961236631763,0.13587404170710501,-1.7349863844816396,0.08274321687716518,583
fixed,NA,categorythe Others,-0.013940589340095282,0.08016166858405105,-0.1739059276875993,0.8619393939973827,583
ran_pars,participant_name,sd__(Intercept),0.7035432410136844,NA,NA,NA,583
fixed,NA,(Intercept),-0.09379228420943747,0.14042453399388624,-0.6679194976963283,0.504184980730022,584
fixed,NA,categorythe Others,-0.1472624233506733,0.08030949079680555,-1.8336864284604693,0.06670055433309473,584
ran_pars,participant_name,sd__(Intercept),0.7379879615085729,NA,NA,NA,584
fixed,NA,(Intercept),-0.20444950409794843,0.13563033581598763,-1.507402476502964,0.13170752439126313,585
fixed,NA,categorythe Others,0.0017137605947796914,0.08027002047253423,0.02134994590372733,0.9829665018346645,585
ran_pars,participant_name,sd__(Intercept),0.7013230251366647,NA,NA,NA,585
fixed,NA,(Intercept),-0.22526682163447004,0.13846803578468633,-1.6268507049869128,0.10376880962371404,586
fixed,NA,categorythe Others,0.002792828959078563,0.08039142661969968,0.03474038310441164,0.972286759288372,586
ran_pars,participant_name,sd__(Intercept),0.7225507830358054,NA,NA,NA,586
fixed,NA,(Intercept),-0.14154576635517335,0.13942883448011228,-1.0151828843937085,0.3100186577385831,587
fixed,NA,categorythe Others,-0.08828384075528897,0.08007147773518046,-1.102562900703159,0.2702170286877491,587
ran_pars,participant_name,sd__(Intercept),0.731211338477405,NA,NA,NA,587
fixed,NA,(Intercept),-0.27837159008387813,0.13780146847515767,-2.020091608342054,0.04337388614189915,588
fixed,NA,categorythe Others,0.04028967967751744,0.08052832070635423,0.5003168987520972,0.6168519570074062,588
ran_pars,participant_name,sd__(Intercept),0.7168281697883834,NA,NA,NA,588
fixed,NA,(Intercept),-0.14924595299409493,0.1433077619662877,-1.0414366322265514,0.29767294853500814,589
fixed,NA,categorythe Others,-0.03677551708902502,0.08045313365848271,-0.45710484373591,0.6475956889265237,589
ran_pars,participant_name,sd__(Intercept),0.7590298971824077,NA,NA,NA,589
fixed,NA,(Intercept),-0.15840857312724116,0.13903595157352025,-1.1393353397770427,0.2545633138443249,590
fixed,NA,categorythe Others,-0.08060788762030482,0.08019863485239227,-1.0051029892050631,0.31484726088363807,590
ran_pars,participant_name,sd__(Intercept),0.7277529320262688,NA,NA,NA,590
fixed,NA,(Intercept),-0.2075202636073788,0.13566356565530033,-1.529668357196618,0.12609883983372325,591
fixed,NA,categorythe Others,-0.05486670298955634,0.08007574411759937,-0.6851850531539115,0.49322715451358995,591
ran_pars,participant_name,sd__(Intercept),0.7023199726937162,NA,NA,NA,591
fixed,NA,(Intercept),-0.14403290025414434,0.1353253391226738,-1.0643453856308245,0.2871722648779933,592
fixed,NA,categorythe Others,-0.09200028726730211,0.07983124882450972,-1.1524345243495209,0.24914256088271394,592
ran_pars,participant_name,sd__(Intercept),0.7008350961013234,NA,NA,NA,592
fixed,NA,(Intercept),-0.22512689265828706,0.14330409148001075,-1.5709732383299722,0.11618886512155881,593
fixed,NA,categorythe Others,-6.026826461151607e-4,0.08076125545074424,-0.007462522007012792,0.99404582416992,593
ran_pars,participant_name,sd__(Intercept),0.7577818275143002,NA,NA,NA,593
fixed,NA,(Intercept),-0.25185222438452737,0.13550725492935078,-1.8585884904526713,0.0630854897550305,594
fixed,NA,categorythe Others,-0.008826287570204573,0.08038956154768237,-0.1097939508597685,0.9125727885558705,594
ran_pars,participant_name,sd__(Intercept),0.6998686042893654,NA,NA,NA,594
fixed,NA,(Intercept),-0.3028161317491541,0.13512947087229552,-2.240933304884553,0.025030395523098464,595
fixed,NA,categorythe Others,0.08356365813297417,0.08048942195066637,1.0381942882406594,0.2991796112885028,595
ran_pars,participant_name,sd__(Intercept),0.6964179018272654,NA,NA,NA,595
fixed,NA,(Intercept),-0.1515997728746203,0.13311158949840904,-1.1388923642627844,0.25474805080180324,596
fixed,NA,categorythe Others,-0.088542884755998,0.07970001968422691,-1.110951855555453,0.2665890730591827,596
ran_pars,participant_name,sd__(Intercept),0.6842819169332779,NA,NA,NA,596
fixed,NA,(Intercept),-0.15526563916770986,0.14089233767547085,-1.102016204212228,0.27045462695827915,597
fixed,NA,categorythe Others,-0.05412584983520233,0.08038756362337093,-0.6733112361607438,0.5007493058991433,597
ran_pars,participant_name,sd__(Intercept),0.7410823854194791,NA,NA,NA,597
fixed,NA,(Intercept),-0.18456273639989113,0.1364261946963432,-1.3528394368155618,0.1761069308692163,598
fixed,NA,categorythe Others,-0.04510731673766108,0.08023325138132827,-0.5622022784952022,0.5739782092043499,598
ran_pars,participant_name,sd__(Intercept),0.7076365066582471,NA,NA,NA,598
fixed,NA,(Intercept),-0.20446217758928234,0.13574710013045832,-1.506199229248994,0.13201603725645625,599
fixed,NA,categorythe Others,0.013466416222153024,0.08014211739112008,0.16803169994164804,0.866558340677826,599
ran_pars,participant_name,sd__(Intercept),0.7026921767022327,NA,NA,NA,599
fixed,NA,(Intercept),-0.34899922254382865,0.13537890030797767,-2.57794399090168,0.009939010631701129,600
